Timestamp (ns),X (rad/s),Y (rad/s),Z (rad/s)
45730225674052,0.006337,0.005208,-0.004941
45730228096083,0.001450,0.003986,-0.006162
45730230535250,0.000229,0.008873,-0.006162
45730232943114,-0.002215,0.010095,-0.007384
45730235372958,-0.003436,0.014982,-0.008606
45730237805510,-0.003436,0.018647,-0.008606
45730240233166,-0.005880,0.021091,-0.009827
45730242643531,-0.007102,0.024756,-0.009827
45730245093791,-0.007102,0.025977,-0.011049
45730247541083,-0.007102,0.028421,-0.011049
45730249966291,-0.004658,0.028421,-0.009827
45730252385666,-0.003436,0.027199,-0.011049
45730254834833,-0.003436,0.025977,-0.009827
45730257249937,-0.000993,0.024756,-0.009827
45730259679156,0.001450,0.023534,-0.009827
45730262111343,0.003894,0.022312,-0.008606
45730264538843,0.005116,0.019869,-0.008606
45730266990302,0.005116,0.018647,-0.011049
45730269394260,0.007559,0.016204,-0.008606
45730271833010,0.006337,0.014982,-0.008606
45730274280614,0.007559,0.012538,-0.007384
45730276695406,0.006337,0.011317,-0.007384
45730279141864,0.003894,0.010095,-0.006162
45730281572281,0.003894,0.010095,-0.006162
45730284003427,0.002672,0.008873,-0.007384
45730286397697,-0.000993,0.008873,-0.007384
45730288866604,-0.002215,0.005208,-0.008606
45730291278427,-0.003436,0.005208,-0.006162
45730293725302,-0.005880,0.005208,-0.006162
45730296140770,-0.007102,0.005208,-0.004941
45730298588479,-0.010767,0.008873,-0.003719
45730301068635,-0.009545,0.010095,-0.002497
45730303548635,-0.007102,0.011317,-0.003719
45730306027697,-0.005880,0.011317,-0.002497
45730308507593,-0.004658,0.010095,-0.001275
45730310986656,-0.000993,0.010095,-0.000054
45730313466395,0.001450,0.007651,-0.000054
45730315945354,0.005116,0.006430,-0.000054
45730318424364,0.003894,0.003986,0.002390
45730320903479,0.006337,0.002765,-0.000054
45730323382489,0.006337,0.002765,0.001168
45730325861604,0.006337,0.001543,-0.000054
45730328340614,0.007559,0.000321,-0.000054
45730330820510,0.006337,-0.000901,0.001168
45730333300406,0.005116,-0.002122,0.002390
45730335780197,0.003894,0.001543,0.001168
45730338259208,0.002672,0.001543,-0.000054
45730340739000,0.001450,0.001543,-0.000054
45730343217958,-0.000993,0.005208,-0.000054
45730345697697,-0.003436,0.007651,0.001168
45730348177541,-0.004658,0.011317,0.001168
45730350656500,-0.004658,0.013760,0.001168
45730353133166,-0.005880,0.016204,0.001168
45730355613114,-0.005880,0.019869,0.001168
45730358092177,-0.004658,0.021091,0.001168
45730360571187,-0.003436,0.023534,-0.000054
45730363048583,-0.003436,0.021091,-0.001275
45730365528531,0.000229,0.021091,-0.002497
45730368008583,0.001450,0.021091,-0.002497
45730370488427,0.002672,0.019869,-0.001275
45730372968270,0.002672,0.019869,-0.002497
45730375448218,0.005116,0.017425,-0.002497
45730377924937,0.007559,0.014982,-0.001275
45730380404104,0.007559,0.013760,-0.002497
45730382883218,0.007559,0.012538,-0.001275
45730385363218,0.010003,0.012538,-0.001275
45730387842281,0.010003,0.011317,-0.000054
45730390322125,0.008781,0.010095,-0.001275
45730392802020,0.006337,0.010095,-0.000054
45730395281864,0.006337,0.008873,0.001168
45730397760875,0.003894,0.008873,-0.000054
45730400237645,0.002672,0.010095,0.001168
45730402717645,0.001450,0.011317,-0.001275
45730405197541,-0.002215,0.011317,-0.000054
45730407676604,-0.003436,0.011317,-0.001275
45730410157177,-0.004658,0.011317,-0.002497
45730412636187,-0.005880,0.012538,-0.003719
45730415115979,-0.004658,0.013760,-0.002497
45730417594989,-0.005880,0.013760,-0.002497
45730420074000,-0.004658,0.014982,-0.003719
45730422548843,-0.004658,0.013760,-0.002497
45730425028739,-0.003436,0.011317,-0.001275
45730427507802,-0.002215,0.011317,-0.001275
45730429987697,0.001450,0.008873,-0.002497
45730432467645,0.002672,0.007651,-0.001275
45730434947541,0.002672,0.006430,-0.001275
45730437426604,0.006337,0.006430,-0.002497
45730439905770,0.007559,0.002765,-0.002497
45730442385666,0.007559,0.003986,-0.001275
45730444865562,0.007559,0.002765,-0.001275
45730447345354,0.006337,0.001543,-0.000054
45730449822385,0.006337,0.001543,-0.000054
45730452302177,0.005116,0.001543,-0.000054
45730454781395,0.003894,0.001543,0.001168
45730457261395,0.001450,0.002765,0.001168
45730459741395,0.000229,0.002765,-0.000054
45730462221395,0.000229,0.003986,-0.002497
45730464700510,-0.002215,0.005208,-0.001275
45730467180354,-0.002215,0.007651,-0.001275
45730469659416,-0.003436,0.010095,-0.000054
45730472137281,-0.003436,0.011317,-0.000054
45730474616500,-0.004658,0.013760,-0.000054
45730477096500,-0.005880,0.013760,-0.001275
45730479576968,-0.005880,0.014982,-0.000054
45730482056968,-0.004658,0.012538,-0.001275
45730484537437,-0.003436,0.012538,-0.001275
45730487014052,-0.002215,0.011317,-0.000054
45730489493166,-0.000993,0.007651,-0.000054
45730491973114,0.002672,0.005208,0.002390
45730494452177,0.003894,0.002765,0.002390
45730496932072,0.006337,0.000321,0.002390
45730499408791,0.006337,-0.002122,0.003612
45730501887958,0.005116,-0.004566,0.003612
45730504367906,0.007559,-0.005788,0.003612
45730506846864,0.005116,-0.009453,0.003612
45730509326656,0.003894,-0.010674,0.006055
45730511805770,0.002672,-0.014340,0.006055
45730514285510,0.003894,-0.015561,0.006055
45730516765250,0.000229,-0.015561,0.006055
45730519244937,-0.000993,-0.015561,0.007277
45730521723843,0.001450,-0.014340,0.006055
45730524203531,0.000229,-0.013118,0.006055
45730526682437,-0.000993,-0.011896,0.007277
45730529162125,-0.000993,-0.011896,0.008498
45730531641864,-0.000993,-0.011896,0.008498
45730534121500,0.000229,-0.011896,0.008498
45730536600354,0.000229,-0.010674,0.009720
45730539080041,0.001450,-0.011896,0.008498
45730541558947,0.001450,-0.014340,0.008498
45730544038583,0.003894,-0.016783,0.009720
45730546494520,0.002672,-0.019227,0.009720
45730548925979,0.006337,-0.021670,0.010942
45730551372750,0.006337,-0.025335,0.010942
45730553786864,0.006337,-0.027779,0.010942
45730556232906,0.005116,-0.027779,0.010942
45730558648843,0.005116,-0.027779,0.010942
45730561037593,0.005116,-0.027779,0.009720
45730563517541,0.008781,-0.026557,0.009720
45730565905666,0.008781,-0.026557,0.009720
45730568372489,0.006337,-0.025335,0.008498
45730570817802,0.006337,-0.022892,0.008498
45730573232177,0.003894,-0.019227,0.007277
45730575678531,0.002672,-0.018005,0.006055
45730578112802,0.000229,-0.015561,0.004833
45730580541187,-0.000993,-0.011896,0.004833
45730582954364,-0.002215,-0.008231,0.003612
45730585384989,-0.007102,-0.003344,0.002390
45730587816760,-0.005880,0.001543,0.002390
45730590263375,-0.005880,0.003986,-0.000054
45730592676968,-0.005880,0.007651,-0.000054
45730595107645,-0.004658,0.011317,-0.000054
45730597539833,-0.002215,0.012538,0.001168
45730599932385,-0.003436,0.016204,-0.000054
45730602402489,-0.000993,0.016204,-0.003719
45730604831604,-0.002215,0.017425,-0.003719
45730607279677,0.000229,0.019869,-0.002497
45730609694729,0.002672,0.018647,-0.003719
45730612125822,0.002672,0.018647,-0.002497
45730614553010,0.003894,0.018647,-0.001275
45730616986864,0.003894,0.016204,-0.001275
45730619434052,0.003894,0.013760,-0.000054
45730621860562,0.003894,0.011317,-0.000054
45730624340510,0.005116,0.010095,-0.000054
45730626819625,0.005116,0.010095,-0.000054
45730629298791,0.003894,0.010095,-0.001275
45730631777906,0.002672,0.010095,-0.001275
45730634257958,0.000229,0.010095,-0.000054
45730636737072,-0.000993,0.010095,0.001168
45730639216968,-0.003436,0.011317,0.001168
45730641695927,-0.004658,0.012538,0.001168
45730644174989,-0.003436,0.013760,0.001168
45730646654833,-0.005880,0.012538,0.002390
45730649133843,-0.005880,0.012538,0.002390
45730651613791,-0.004658,0.013760,0.003612
45730654093635,-0.004658,0.013760,0.002390
45730656572645,-0.003436,0.013760,0.003612
45730659050093,-0.002215,0.013760,0.004833
45730661529156,-0.002215,0.012538,0.001168
45730664008947,-0.002215,0.012538,0.002390
45730666488114,0.000229,0.011317,0.003612
45730668968166,0.000229,0.008873,0.004833
45730671447333,0.000229,0.007651,0.004833
45730673926447,0.000229,0.006430,0.003612
45730676405770,-0.000993,0.002765,0.003612
45730678885770,-0.000993,0.002765,0.003612
45730681364833,-0.002215,0.001543,0.003612
45730683841656,-0.003436,-0.000901,0.002390
45730686320927,-0.005880,-0.000901,0.002390
45730688800927,-0.007102,-0.002122,0.003612
45730691280145,-0.009545,-0.002122,0.004833
45730693759312,-0.009545,-0.000901,0.003612
45730696239260,-0.011989,0.000321,0.004833
45730698716187,-0.014432,0.002765,0.006055
45730701196291,-0.015654,0.005208,0.004833
45730703675510,-0.016875,0.005208,0.004833
45730706155614,-0.015654,0.005208,0.006055
45730708632489,-0.015654,0.006430,0.004833
45730711111187,-0.014432,0.007651,0.006055
45730713590770,-0.013210,0.005208,0.006055
45730716070875,-0.013210,0.003986,0.007277
45730718550979,-0.010767,0.001543,0.007277
45730721027906,-0.013210,-0.000901,0.007277
45730723508218,-0.011989,-0.004566,0.007277
45730725988218,-0.011989,-0.004566,0.008498
45730728468322,-0.010767,-0.007009,0.007277
45730730947489,-0.007102,-0.009453,0.007277
45730733427697,-0.005880,-0.010674,0.007277
45730735906916,-0.005880,-0.014340,0.008498
45730738387020,-0.004658,-0.015561,0.009720
45730740867020,-0.005880,-0.016783,0.010942
45730743346291,-0.007102,-0.020448,0.009720
45730745811343,-0.005880,-0.019227,0.009720
45730748241500,-0.007102,-0.020448,0.009720
45730750688166,-0.008323,-0.020448,0.010942
45730753101031,-0.009545,-0.020448,0.009720
45730755550822,-0.009545,-0.019227,0.010942
45730757983427,-0.009545,-0.019227,0.010942
45730760392385,-0.011989,-0.019227,0.008498
45730762842020,-0.009545,-0.016783,0.009720
45730765256343,-0.011989,-0.015561,0.008498
45730767709625,-0.013210,-0.013118,0.009720
45730770127958,-0.009545,-0.013118,0.009720
45730772565354,-0.010767,-0.011896,0.008498
45730774977125,-0.009545,-0.009453,0.007277
45730777406552,-0.008323,-0.008231,0.007277
45730779854625,-0.005880,-0.007009,0.007277
45730782271135,-0.003436,-0.007009,0.007277
45730784715197,-0.002215,-0.008231,0.007277
45730787146239,0.000229,-0.007009,0.007277
45730789575979,0.001450,-0.008231,0.006055
45730791991291,0.003894,-0.009453,0.008498
45730794438791,0.003894,-0.010674,0.007277
45730796851447,0.003894,-0.011896,0.007277
45730799240875,0.002672,-0.011896,0.007277
45730801713687,0.003894,-0.011896,0.007277
45730804144572,0.001450,-0.013118,0.006055
45730806591083,0.000229,-0.011896,0.006055
45730809007541,0.001450,-0.008231,0.004833
45730811455145,-0.003436,-0.007009,0.003612
45730813869572,-0.003436,-0.003344,0.003612
45730816312854,-0.003436,0.000321,0.003612
45730818728895,-0.004658,0.003986,0.003612
45730821159520,-0.005880,0.006430,0.004833
45730823606708,-0.007102,0.010095,0.004833
45730826022385,-0.005880,0.011317,0.003612
45730828472385,-0.004658,0.013760,0.004833
45730830883427,-0.002215,0.017425,0.003612
45730833284312,-0.002215,0.016204,0.003612
45730835762802,-0.000993,0.017425,0.002390
45730838175562,0.002672,0.017425,0.002390
45730840606864,0.003894,0.016204,0.002390
45730843059052,0.005116,0.014982,0.001168
45730845465197,0.006337,0.012538,0.001168
45730847921604,0.008781,0.007651,0.001168
45730850401604,0.008781,0.007651,0.001168
45730852881760,0.010003,0.005208,0.001168
45730855359052,0.010003,0.002765,-0.000054
45730857839000,0.008781,0.001543,-0.000054
45730860317385,0.007559,0.000321,0.001168
45730862797281,0.007559,-0.002122,0.001168
45730865276343,0.005116,-0.000901,-0.000054
45730867756239,0.002672,0.000321,-0.000054
45730870235250,0.002672,0.001543,-0.000054
45730872714937,0.001450,0.003986,0.001168
45730875193947,-0.000993,0.007651,-0.000054
45730877672958,-0.002215,0.010095,0.001168
45730880151031,-0.000993,0.012538,-0.000054
45730882630093,0.000229,0.014982,-0.000054
45730885109104,0.001450,0.017425,-0.001275
45730887588166,0.001450,0.018647,-0.000054
45730890067229,0.002672,0.016204,-0.000054
45730892546291,0.002672,0.014982,-0.000054
45730895023010,0.001450,0.013760,-0.000054
45730897502125,0.002672,0.011317,0.001168
45730899981343,0.003894,0.008873,0.001168
45730902460406,0.005116,0.008873,0.001168
45730904937958,0.006337,0.005208,-0.000054
45730907418062,0.005116,0.002765,0.001168
45730909898843,0.008781,0.000321,0.001168
45730912378843,0.011224,-0.000901,-0.000054
45730914859468,0.011224,-0.004566,0.001168
45730917339156,0.008781,-0.007009,-0.000054
45730919818218,0.007559,-0.009453,0.001168
45730922297958,0.007559,-0.008231,0.001168
45730924776239,0.005116,-0.009453,0.001168
45730927255354,0.003894,-0.009453,0.001168
45730929734468,0.001450,-0.008231,0.002390
45730932214364,0.001450,-0.008231,0.003612
45730934693427,0.000229,-0.011896,0.002390
45730937173322,-0.002215,-0.011896,0.003612
45730939653218,-0.002215,-0.011896,0.003612
45730942132281,-0.002215,-0.011896,0.003612
45730944612177,-0.002215,-0.011896,0.004833
45730947091135,0.000229,-0.014340,0.004833
45730949570145,0.001450,-0.018005,0.004833
45730952049833,0.002672,-0.015561,0.004833
45730954529833,0.006337,-0.016783,0.006055
45730957010093,0.008781,-0.019227,0.004833
45730959486604,0.008781,-0.021670,0.003612
45730961965458,0.012446,-0.021670,0.003612
45730964445145,0.012446,-0.025335,0.003612
45730966924156,0.013668,-0.025335,0.004833
45730969404000,0.014890,-0.029000,0.002390
45730971861864,0.014890,-0.029000,0.002390
45730974307020,0.013668,-0.026557,0.002390
45730976721239,0.013668,-0.026557,0.003612
45730979152072,0.013668,-0.026557,0.001168
45730981601395,0.012446,-0.026557,0.001168
45730984014156,0.011224,-0.025335,0.002390
45730986459729,0.008781,-0.025335,0.002390
45730988893947,0.007559,-0.021670,0.001168
45730991304572,0.005116,-0.020448,-0.000054
45730993735041,0.005116,-0.018005,0.001168
45730996186916,0.005116,-0.015561,0.001168
45730998597593,0.005116,-0.011896,-0.001275
45731000983427,0.003894,-0.009453,-0.000054
45731003463270,0.005116,-0.008231,-0.000054
45731005875718,0.006337,-0.004566,-0.000054
45731008319625,0.007559,-0.002122,-0.000054
45731010765822,0.010003,-0.000901,-0.001275
45731013180510,0.011224,-0.000901,-0.001275
45731015628427,0.012446,-0.002122,-0.003719
45731018060250,0.013668,-0.002122,-0.000054
45731020489781,0.016111,-0.003344,-0.001275
45731022903270,0.017333,-0.002122,-0.002497
45731025350041,0.017333,-0.000901,-0.003719
45731027765197,0.020998,-0.003344,-0.002497
45731030218427,0.019776,-0.002122,-0.002497
45731032626083,0.017333,-0.003344,-0.004941
45731035057906,0.017333,-0.004566,-0.004941
45731037487802,0.014890,-0.005788,-0.007384
45731039917281,0.012446,-0.007009,-0.009827
45731042366604,0.010003,-0.007009,-0.008606
45731044781968,0.007559,-0.004566,-0.009827
45731047226708,0.005116,-0.003344,-0.007384
45731049657645,0.001450,0.000321,-0.007384
45731052096760,0.000229,0.002765,-0.007384
45731054502125,0.001450,0.008873,-0.006162
45731056948375,0.000229,0.011317,-0.006162
45731059379989,-0.000993,0.013760,-0.003719
45731061810093,0.001450,0.014982,-0.004941
45731064224312,0.003894,0.017425,-0.006162
45731066612281,0.006337,0.014982,-0.006162
45731069092177,0.008781,0.013760,-0.006162
45731071518166,0.010003,0.012538,-0.003719
45731073949937,0.010003,0.008873,-0.004941
45731076397333,0.013668,0.006430,-0.004941
45731078810927,0.011224,0.002765,-0.004941
45731081255510,0.008781,0.001543,-0.003719
45731083670145,0.008781,0.001543,-0.003719
45731086104312,0.006337,-0.000901,-0.003719
45731088549885,0.006337,-0.002122,-0.004941
45731090962385,0.006337,-0.003344,-0.002497
45731093412333,0.005116,-0.004566,-0.003719
45731095836812,0.003894,-0.007009,-0.001275
45731098270354,0.000229,-0.009453,-0.001275
45731100749520,-0.000993,-0.008231,-0.000054
45731103229416,-0.002215,-0.008231,-0.000054
45731105708427,-0.003436,-0.005788,-0.000054
45731108188114,-0.004658,-0.005788,-0.001275
45731110667802,-0.005880,-0.005788,0.001168
45731113147489,-0.007102,-0.003344,0.001168
45731115626343,-0.007102,-0.002122,0.001168
45731118106135,-0.007102,0.000321,0.001168
45731120585875,-0.008323,0.001543,0.001168
45731123064833,-0.007102,0.000321,0.003612
45731125541395,-0.005880,-0.000901,0.003612
45731128021343,-0.005880,-0.002122,0.003612
45731130500302,-0.007102,-0.004566,0.004833
45731132979260,-0.004658,-0.005788,0.003612
45731135459156,-0.003436,-0.007009,0.003612
45731137939000,-0.000993,-0.008231,0.003612
45731140418010,-0.000993,-0.010674,0.002390
45731142897697,0.000229,-0.011896,0.002390
45731145377541,-0.002215,-0.011896,0.003612
45731147857281,-0.002215,-0.011896,0.002390
45731150336239,-0.002215,-0.013118,0.003612
45731152815875,-0.003436,-0.014340,0.002390
45731155294833,-0.005880,-0.015561,0.002390
45731157774468,-0.005880,-0.015561,0.003612
45731160254156,-0.009545,-0.013118,0.002390
45731162733843,-0.009545,-0.014340,0.002390
45731165210406,-0.009545,-0.013118,0.002390
45731167690197,-0.011989,-0.010674,0.001168
45731170169104,-0.015654,-0.010674,-0.000054
45731172648947,-0.013210,-0.009453,-0.000054
45731175128739,-0.014432,-0.007009,-0.000054
45731177605302,-0.014432,-0.005788,-0.000054
45731180084364,-0.014432,-0.005788,-0.001275
45731182564208,-0.014432,-0.003344,-0.002497
45731185043218,-0.010767,-0.002122,-0.002497
45731187522906,-0.010767,-0.002122,-0.001275
45731190004468,-0.008323,-0.002122,-0.002497
45731192483322,-0.004658,-0.004566,-0.003719
45731194962177,-0.003436,-0.004566,-0.002497
45731197441864,-0.003436,-0.005788,-0.002497
45731199918739,-0.000993,-0.007009,-0.003719
45731202398531,0.000229,-0.008231,-0.003719
45731204877489,0.001450,-0.009453,-0.002497
45731207356447,0.000229,-0.009453,-0.002497
45731209836239,-0.002215,-0.008231,-0.002497
45731212315354,-0.003436,-0.009453,-0.003719
45731214795145,-0.004658,-0.008231,-0.003719
45731217274989,-0.004658,-0.007009,-0.004941
45731219753947,-0.007102,-0.004566,-0.006162
45731222219625,-0.009545,-0.002122,-0.007384
45731224664885,-0.011989,0.000321,-0.006162
45731227080145,-0.011989,0.003986,-0.004941
45731229527072,-0.013210,0.006430,-0.006162
45731231957958,-0.011989,0.008873,-0.004941
45731234397802,-0.011989,0.007651,-0.004941
45731236819885,-0.010767,0.007651,-0.003719
45731239299781,-0.009545,0.006430,-0.004941
45731241780197,-0.007102,0.006430,-0.003719
45731244259104,-0.005880,0.006430,-0.003719
45731246738427,-0.004658,0.006430,-0.003719
45731249217385,-0.004658,0.005208,-0.003719
45731251696239,-0.004658,0.002765,-0.003719
45731254175875,-0.000993,0.001543,-0.002497
45731256654781,0.000229,0.000321,-0.001275
45731259134572,0.001450,-0.000901,-0.001275
45731261614520,0.001450,-0.003344,-0.001275
45731264093375,0.001450,-0.004566,-0.000054
45731266572333,0.001450,-0.005788,0.001168
45731269051968,0.002672,-0.007009,0.001168
45731271531604,0.001450,-0.008231,0.001168
45731274011187,0.000229,-0.009453,0.003612
45731276490145,-0.000993,-0.010674,0.002390
45731278969885,-0.003436,-0.010674,0.002390
45731281448739,-0.005880,-0.008231,0.002390
45731283928531,-0.005880,-0.005788,0.001168
45731286408270,-0.008323,-0.004566,0.001168
45731288884833,-0.008323,-0.000901,0.001168
45731291363739,-0.009545,0.002765,0.002390
45731293843531,-0.008323,0.003986,0.003612
45731296322593,-0.007102,0.005208,0.003612
45731298799729,-0.005880,0.005208,0.002390
45731301279729,-0.005880,0.001543,0.002390
45731303759468,-0.002215,0.002765,0.002390
45731306238479,-0.000993,-0.000901,0.003612
45731308718270,0.000229,-0.000901,0.003612
45731311197333,0.005116,-0.003344,0.003612
45731313677072,0.005116,-0.005788,0.004833
45731316156812,0.005116,-0.008231,0.003612
45731318635770,0.006337,-0.008231,0.004833
45731321114625,0.003894,-0.011896,0.002390
45731323594468,0.002672,-0.013118,0.002390
45731326072541,0.002672,-0.015561,0.002390
45731328552437,0.002672,-0.015561,0.003612
45731331031447,-0.000993,-0.015561,0.003612
45731333511239,-0.002215,-0.015561,0.003612
45731335990458,-0.005880,-0.015561,0.004833
45731338470354,-0.008323,-0.015561,0.003612
45731340949208,-0.009545,-0.015561,0.003612
45731343428114,-0.011989,-0.016783,0.004833
45731345906083,-0.014432,-0.015561,0.004833
45731348385093,-0.013210,-0.014340,0.004833
45731350864781,-0.013210,-0.011896,0.004833
45731353344468,-0.014432,-0.010674,0.004833
45731355824208,-0.013210,-0.010674,0.006055
45731358303635,-0.013210,-0.010674,0.004833
45731360781291,-0.011989,-0.011896,0.004833
45731363196864,-0.010767,-0.011896,0.004833
45731365643791,-0.010767,-0.011896,0.004833
45731368076864,-0.008323,-0.011896,0.004833
45731370504677,-0.005880,-0.013118,0.004833
45731372917281,-0.005880,-0.011896,0.003612
45731375364677,-0.005880,-0.013118,0.002390
45731377782697,-0.003436,-0.013118,0.004833
45731380227437,-0.000993,-0.013118,0.003612
45731382643895,-0.000993,-0.013118,0.001168
45731385071395,0.000229,-0.013118,0.001168
45731387517906,-0.002215,-0.013118,0.001168
45731389934000,-0.004658,-0.011896,0.002390
45731392382125,-0.005880,-0.011896,-0.000054
45731394777750,-0.007102,-0.010674,-0.000054
45731397242645,-0.009545,-0.007009,-0.001275
45731399722593,-0.010767,-0.005788,-0.000054
45731402202385,-0.011989,-0.004566,-0.001275
45731404682177,-0.013210,-0.002122,-0.001275
45731407161916,-0.010767,-0.000901,-0.002497
45731409640822,-0.010767,0.001543,-0.002497
45731412119729,-0.008323,0.003986,-0.001275
45731414599416,-0.007102,0.005208,-0.001275
45731417078270,-0.003436,0.006430,-0.001275
45731419557906,-0.000993,0.006430,-0.003719
45731422036760,0.000229,0.006430,-0.002497
45731424515302,0.002672,0.006430,-0.002497
45731426994989,0.006337,0.006430,-0.002497
45731429473895,0.007559,0.005208,-0.002497
45731431953635,0.007559,0.001543,-0.002497
45731434432541,0.010003,0.000321,-0.001275
45731436909833,0.010003,-0.002122,-0.001275
45731439389781,0.010003,-0.002122,-0.001275
45731441866500,0.008781,-0.004566,-0.001275
45731444345562,0.010003,-0.007009,-0.000054
45731446825406,0.010003,-0.010674,-0.001275
45731449304572,0.006337,-0.011896,-0.001275
45731451781447,0.005116,-0.011896,-0.002497
45731454260666,0.003894,-0.011896,-0.003719
45731456739833,0.001450,-0.009453,-0.002497
45731459219781,0.000229,-0.008231,-0.002497
45731461698114,-0.000993,-0.004566,-0.001275
45731464178218,-0.002215,0.000321,-0.001275
45731466657437,0.000229,0.002765,-0.001275
45731469137541,0.000229,0.005208,-0.000054
45731471617906,0.002672,0.008873,0.002390
45731474097802,0.005116,0.011317,-0.000054
45731476576916,0.006337,0.011317,-0.000054
45731479056760,0.010003,0.011317,-0.000054
45731481535875,0.012446,0.008873,-0.000054
45731484015770,0.013668,0.006430,-0.001275
45731486494833,0.014890,0.003986,-0.002497
45731488973895,0.014890,0.001543,-0.002497
45731491453739,0.014890,0.000321,-0.003719
45731493932697,0.014890,-0.003344,-0.002497
45731496412489,0.014890,-0.005788,-0.002497
45731498889156,0.012446,-0.005788,-0.001275
45731501369156,0.013668,-0.007009,-0.002497
45731503849156,0.011224,-0.009453,-0.001275
45731506329052,0.010003,-0.010674,-0.000054
45731508808114,0.008781,-0.013118,-0.000054
45731511288322,0.007559,-0.015561,0.001168
45731513767333,0.006337,-0.018005,-0.000054
45731516247229,0.005116,-0.016783,-0.000054
45731518726239,0.002672,-0.015561,0.001168
45731521188166,0.002672,-0.015561,0.003612
45731523635406,0.001450,-0.015561,0.003612
45731526049104,0.001450,-0.014340,0.003612
45731528494833,0.000229,-0.011896,0.003612
45731530911031,0.001450,-0.010674,0.003612
45731533357177,0.000229,-0.008231,0.003612
45731535788479,0.001450,-0.005788,0.003612
45731538171135,0.002672,-0.005788,0.004833
45731540634000,0.002672,-0.003344,0.003612
45731543080197,0.002672,-0.002122,0.002390
45731545510510,0.003894,-0.000901,0.002390
45731547907177,0.002672,0.000321,0.003612
45731550355927,0.003894,0.002765,0.002390
45731552802645,0.005116,0.002765,0.002390
45731555234104,0.006337,0.005208,0.003612
45731557647645,0.003894,0.005208,0.003612
45731560078375,0.002672,0.005208,0.004833
45731562509468,0.003894,0.003986,0.003612
45731564939052,0.001450,0.005208,0.004833
45731567386031,0.000229,0.003986,0.004833
45731569801708,-0.000993,0.005208,0.006055
45731572231812,-0.003436,0.007651,0.003612
45731574661447,-0.005880,0.008873,0.002390
45731577092333,-0.009545,0.008873,0.002390
45731579539416,-0.009545,0.012538,0.001168
45731581954208,-0.013210,0.012538,0.001168
45731584402177,-0.015654,0.016204,-0.000054
45731586814364,-0.016875,0.016204,0.001168
45731589248479,-0.018097,0.018647,-0.000054
45731591692906,-0.016875,0.017425,-0.000054
45731594169781,-0.016875,0.017425,-0.000054
45731596646760,-0.016875,0.014982,0.001168
45731599123843,-0.015654,0.014982,0.001168
45731601604052,-0.015654,0.013760,0.002390
45731604083479,-0.014432,0.011317,0.001168
45731606562906,-0.010767,0.010095,0.002390
45731609043010,-0.009545,0.007651,0.003612
45731611522333,-0.007102,0.007651,0.001168
45731614002437,-0.007102,0.005208,0.002390
45731616481656,-0.005880,0.003986,0.002390
45731618960927,-0.005880,0.001543,0.003612
45731621441083,-0.005880,0.001543,0.002390
45731623917958,-0.007102,0.000321,0.002390
45731626397958,-0.007102,0.000321,0.004833
45731628875458,-0.010767,0.001543,0.003612
45731631353479,-0.010767,0.002765,0.003612
45731633832854,-0.011989,0.003986,0.002390
45731636311395,-0.011989,0.005208,0.003612
45731638790718,-0.010767,0.008873,0.003612
45731641270875,-0.010767,0.008873,0.003612
45731643748531,-0.010767,0.011317,0.003612
45731646227958,-0.010767,0.011317,0.003612
45731648707802,-0.009545,0.011317,0.006055
45731651187177,-0.008323,0.010095,0.006055
45731653667281,-0.007102,0.008873,0.006055
45731656147385,-0.007102,0.006430,0.006055
45731658627489,-0.003436,0.003986,0.006055
45731661104885,-0.002215,0.000321,0.006055
45731663585041,-0.002215,-0.003344,0.007277
45731666064364,0.001450,-0.005788,0.008498
45731668543687,0.002672,-0.007009,0.007277
45731671021031,0.002672,-0.009453,0.007277
45731673501447,0.003894,-0.011896,0.008498
45731675979416,0.003894,-0.013118,0.008498
45731678459625,0.005116,-0.016783,0.009720
45731680938895,0.003894,-0.016783,0.009720
45731683418166,0.005116,-0.020448,0.009720
45731685898166,0.005116,-0.020448,0.008498
45731688378322,0.003894,-0.021670,0.009720
45731690857541,0.002672,-0.022892,0.008498
45731693336760,0.002672,-0.022892,0.008498
45731695816760,0.003894,-0.021670,0.008498
45731698296552,0.002672,-0.020448,0.009720
45731700773427,0.002672,-0.018005,0.007277
45731703252750,0.002672,-0.014340,0.007277
45731705732072,0.003894,-0.013118,0.006055
45731708212177,0.005116,-0.009453,0.008498
45731710691395,0.005116,-0.007009,0.008498
45731713170562,0.007559,-0.004566,0.008498
45731715642958,0.010003,-0.003344,0.008498
45731718104885,0.010003,-0.004566,0.008498
45731720502020,0.012446,-0.004566,0.008498
45731722933270,0.014890,-0.004566,0.006055
45731725379989,0.014890,-0.004566,0.007277
45731727820041,0.016111,-0.004566,0.004833
45731730243947,0.016111,-0.005788,0.004833
45731732656812,0.016111,-0.007009,0.004833
45731735102854,0.017333,-0.007009,0.004833
45731737518479,0.016111,-0.007009,0.003612
45731739964781,0.016111,-0.008231,0.003612
45731742377020,0.012446,-0.008231,0.004833
45731744823739,0.011224,-0.009453,0.004833
45731747240458,0.010003,-0.008231,0.002390
45731749669937,0.007559,-0.004566,0.002390
45731752100718,0.007559,-0.003344,0.001168
45731754533218,0.006337,-0.002122,0.002390
45731756979520,0.005116,0.001543,0.001168
